,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male
5387,0.638,0.05405405405405406,1.0,0.0,0.3333333333333333,1.0,0.0,0.8808449206899258,0.0,1.0,1.0
3419,0.648,0.10810810810810811,1.0,0.0,0.3333333333333333,1.0,1.0,0.6921236978131411,0.0,0.0,0.0
462,0.31799999999999995,0.09459459459459457,0.30000000000000004,0.43339791865294797,0.3333333333333333,1.0,0.0,0.5345960039183743,0.0,1.0,0.0
14188,0.4869698764117594,0.47371674761528487,0.7865005617647297,0.0,0.0,1.0,1.0,0.1408099172884825,0.0,0.0,1.0
317,0.7119999999999999,0.3243243243243243,0.9,0.0,0.3333333333333333,1.0,1.0,0.14352750687690674,0.0,1.0,1.0
2749,0.4979999999999999,0.09459459459459457,0.6000000000000001,0.4798099897850957,0.0,1.0,1.0,0.12446943683121736,0.0,0.0,1.0
9741,0.816,0.22972972972972977,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.3897385200286627,0.0,0.0,1.0
9205,0.42800000000000005,0.1756756756756757,0.0,0.44052615147448915,0.0,1.0,1.0,0.435287519958156,0.0,0.0,1.0
6345,0.8079999999999999,0.22972972972972977,0.4,0.0,0.3333333333333333,1.0,0.0,0.22411705317857852,0.0,0.0,0.0
3425,0.838,0.3378378378378379,0.4,0.4391525658884052,0.3333333333333333,1.0,1.0,0.43767049753251436,1.0,0.0,1.0
10958,0.5208174753162906,0.3840312511053964,0.2,0.6622455472110006,0.0,1.0,0.0,0.6101140772168616,0.0,0.0,0.0
5369,0.45000000000000007,0.4594594594594595,0.8,0.49392655799013857,0.0,0.0,0.0,0.5567085656680213,0.0,1.0,1.0
1324,0.674,0.10810810810810811,0.2,0.5688425926239614,0.0,1.0,1.0,0.7680441982209301,1.0,0.0,1.0
6307,0.46599999999999986,0.12162162162162166,0.4,0.42211329707611567,0.3333333333333333,1.0,1.0,0.9786957654456,1.0,0.0,1.0
2006,0.674,0.2837837837837838,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.13419616573382756,0.0,0.0,1.0
444,0.406,0.39189189189189194,0.30000000000000004,0.4644441494154061,0.0,0.0,0.0,0.7285326248656746,0.0,1.0,1.0
2359,0.626,0.1891891891891892,0.30000000000000004,0.4327926928419424,0.0,1.0,1.0,0.9118052273992165,1.0,0.0,1.0
11386,0.6262019930233548,0.35154632531211855,0.9197114385380646,0.4328061732803129,0.0,1.0,0.0,0.7560005884804657,0.0,0.0,0.0
12622,0.6528272683537092,0.3780466990887113,0.42118181193387033,0.5818277810129363,0.6666666666666667,1.0,1.0,0.5497989095152643,0.0,0.0,1.0
15435,0.3315160008122743,0.37605405039516077,0.3793000067689526,0.0,0.0,0.0,0.0,0.84914581498485,0.0,0.0,0.0
9150,0.7339999999999999,0.13513513513513514,0.4,0.5109914945944786,0.0,1.0,1.0,0.2713286118824348,0.0,0.0,1.0
14894,0.6972116967391706,0.535353774358575,0.7308089651267278,0.0,0.034232183474141975,1.0,0.0,0.09624594811832249,0.0,1.0,1.0
11926,0.49192051318468155,0.3844393192190917,0.5850496792595741,0.37206433939394407,0.3333333333333333,1.0,0.0,0.5932865847411732,1.0,0.0,0.0
5379,0.5539999999999999,0.040540540540540515,0.7000000000000001,0.3945546974869359,0.0,1.0,1.0,0.8458060744801129,0.0,0.0,0.0
1900,0.44000000000000006,0.2027027027027027,0.8,0.0,0.0,1.0,1.0,0.6232087164324193,0.0,0.0,0.0
1088,0.9999999999999999,0.05405405405405406,0.2,0.0,0.3333333333333333,1.0,1.0,0.04836931926999028,0.0,1.0,1.0
7770,0.6980000000000001,0.14864864864864863,0.30000000000000004,0.5009575401709914,0.0,1.0,1.0,0.7581330517064379,0.0,0.0,1.0
2783,0.4939999999999999,0.2027027027027027,0.6000000000000001,0.5408713553777951,0.3333333333333333,0.0,0.0,0.37423203915973974,0.0,0.0,0.0
3125,0.7719999999999999,0.10810810810810811,0.4,0.5416108588152266,0.0,1.0,1.0,0.8284813699708321,0.0,1.0,0.0
2118,0.21999999999999997,0.12162162162162166,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.7807670632545407,0.0,0.0,0.0
12524,0.5747235063329714,0.2544524459606167,0.37235063329714546,0.465536599943986,0.0,1.0,1.0,0.3844054918693234,1.0,0.0,0.0
1230,0.85,0.24324324324324326,0.2,0.43822194899929295,0.3333333333333333,0.0,1.0,0.35838902615199747,1.0,0.0,1.0
3865,0.5459999999999999,0.2972972972972973,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.33056901934134714,0.0,0.0,1.0
1155,0.7579999999999999,0.21621621621621623,0.30000000000000004,0.6070345134951007,0.0,1.0,0.0,0.06059133647263313,0.0,0.0,1.0
4611,0.41000000000000003,0.40540540540540543,0.30000000000000004,0.5661876899899877,0.3333333333333333,0.0,1.0,0.3956537849364614,1.0,0.0,1.0
6074,0.922,0.36486486486486486,0.5,0.0,0.3333333333333333,1.0,1.0,0.7306278249572834,0.0,0.0,0.0
6565,0.626,0.2027027027027027,0.2,0.0,0.3333333333333333,1.0,0.0,0.7664902998236331,0.0,0.0,0.0
15428,0.38287981050500947,0.5215844373086561,0.1,0.0,0.3545871460478704,1.0,1.0,0.07870104035784897,0.0,1.0,1.0
3136,0.5139999999999999,0.35135135135135137,0.0,0.0,0.3333333333333333,1.0,1.0,0.40568129256343977,0.0,0.0,1.0
8088,0.382,0.2837837837837838,0.9,0.3990332090610973,0.0,1.0,1.0,0.9990780119501412,1.0,0.0,0.0
2289,0.588,0.40540540540540543,0.8,0.0,0.3333333333333333,0.0,1.0,0.22479126756605253,0.0,0.0,1.0
5346,0.5059999999999999,0.1756756756756757,0.1,0.51711732839417,0.0,1.0,0.0,0.5457202162806548,0.0,0.0,1.0
14658,0.3640215996106049,0.19923652969653932,0.30000000000000004,0.43505178327051514,0.0,1.0,1.0,0.9258208142114951,1.0,0.0,0.0
9330,0.5599999999999999,0.21621621621621623,0.9,0.0,0.3333333333333333,1.0,1.0,0.5700282877014755,0.0,0.0,1.0
10608,0.4517826018344045,0.37837837837837845,0.7702215059728218,0.5953969015290448,0.0,0.0,0.0,0.30026855071665326,1.0,0.0,1.0
4428,0.5039999999999999,0.22972972972972977,0.5,0.0,0.3333333333333333,1.0,0.0,0.15520702227062683,0.0,0.0,0.0
6714,0.9500000000000001,0.24324324324324326,0.30000000000000004,0.5821234430282033,0.0,1.0,1.0,0.6917316603735657,0.0,0.0,0.0
8193,0.4839999999999999,0.6486486486486487,0.5,0.5976537724938441,0.0,1.0,1.0,0.38131646572247646,0.0,0.0,0.0
14725,0.448590794025682,0.31537939693776856,0.8779358457798292,0.5869640097893184,0.0,1.0,0.0,0.15698079168981058,1.0,0.0,0.0
10743,0.6305232208069531,0.3894720112470017,0.7410464416139062,0.5105766075509172,0.0,1.0,0.0,0.6258355643947496,1.0,0.0,0.0
10952,0.7145969797526484,0.37993141207859754,0.3655226518551361,0.45554890066742887,0.0,0.0,0.0,0.38849455110138964,1.0,0.0,0.0
4395,0.62,0.02702702702702703,0.6000000000000001,0.6683413173850786,0.0,1.0,0.0,0.2896192586392001,0.0,0.0,0.0
10532,0.706292962575803,0.4697070648709318,0.2,0.47152449567222976,0.0,1.0,0.0,0.8801644128383088,1.0,0.0,1.0
8636,0.5019999999999999,0.37837837837837845,0.2,0.3977155425934092,0.0,1.0,1.0,0.16337710251329002,0.0,0.0,1.0
5699,0.668,0.22972972972972977,0.6000000000000001,0.5415405912416472,0.0,1.0,1.0,0.4360807957159909,0.0,0.0,1.0
517,0.858,0.25675675675675674,0.7000000000000001,0.47865059474944593,0.3333333333333333,1.0,0.0,0.6796356052002966,1.0,0.0,1.0
5947,0.612,0.36486486486486486,0.7000000000000001,0.5816436067727738,0.0,1.0,1.0,0.9969980133102712,0.0,0.0,0.0
1898,0.9999999999999999,0.36486486486486486,0.5,0.5072130680628139,0.0,1.0,1.0,0.9637552886300641,1.0,0.0,0.0
11131,0.7235033816887783,0.30292031151176035,0.8902683841978378,0.5854605212796368,0.3333333333333333,1.0,0.0,0.21656887544965778,1.0,0.0,0.0
10886,0.657863627497868,0.2611844749424933,0.029095639321806255,0.6655033111085236,0.23634786892731247,0.0,1.0,0.2785242554768644,0.0,0.0,1.0
14667,0.6105526753737033,0.4189189189189189,0.2,0.44677667377454827,0.0,1.0,0.0,0.9032020008414869,1.0,0.0,1.0
3405,0.6880000000000001,0.5675675675675675,0.9,0.0,0.0,1.0,1.0,0.28541420705677395,0.0,0.0,1.0
12328,0.5343240689565264,0.3776234544849219,0.8486033907971055,0.5679150580635378,0.0,1.0,0.0,0.18679675192799025,0.0,0.0,1.0
3446,0.598,0.25675675675675674,0.9,0.3482484860685867,0.3333333333333333,1.0,1.0,0.0011790125957028897,0.0,0.0,1.0
397,0.394,0.1891891891891892,0.8,0.6206777022495469,0.0,1.0,0.0,0.3389244172818504,1.0,0.0,1.0
7700,0.8039999999999999,0.1756756756756757,0.4,0.5764805144590778,0.3333333333333333,1.0,0.0,0.2024450335006993,0.0,1.0,0.0
8195,0.45399999999999985,0.5540540540540542,0.7000000000000001,0.4439928976741115,0.0,0.0,1.0,0.9553833891136604,1.0,0.0,0.0
3228,0.46599999999999986,0.14864864864864863,1.0,0.0,0.3333333333333333,1.0,1.0,0.5564244885386554,0.0,0.0,0.0
12309,0.5047177640648413,0.3378378378378379,0.8033698314748867,0.5286931638719451,0.0,1.0,0.0,0.8871642078152353,1.0,0.0,1.0
5118,0.7419999999999999,0.2972972972972973,0.30000000000000004,0.0,0.0,1.0,1.0,0.7243846287320439,0.0,0.0,1.0
11029,0.7763454825737424,0.4772734611993202,0.36460922581250665,0.0,0.0,0.0,1.0,0.582611240954178,0.0,0.0,1.0
9489,0.882,0.2027027027027027,0.30000000000000004,0.0,0.0,1.0,1.0,0.7220806587029062,0.0,0.0,0.0
6064,0.844,0.0675675675675676,0.2,0.0,0.3333333333333333,1.0,0.0,0.09177181420825688,0.0,0.0,1.0
1902,0.846,0.2027027027027027,1.0,0.0,0.0,1.0,1.0,0.4940897355697469,0.0,1.0,0.0
2841,0.902,0.27027027027027034,0.5,0.0,0.3333333333333333,1.0,0.0,0.3312550848606042,0.0,0.0,1.0
1479,0.4899999999999999,0.1891891891891892,0.8,0.5224498121926716,0.3333333333333333,1.0,1.0,0.34711919988358886,1.0,0.0,1.0
5568,0.686,0.27027027027027034,0.7000000000000001,0.7905152645841187,0.3333333333333333,1.0,1.0,0.07133981295213693,0.0,0.0,1.0
12168,0.46721777330938474,0.5124758807778343,0.10767848224402649,0.5321837165712218,0.0,1.0,0.0,0.5321934444091996,0.0,0.0,0.0
613,0.634,0.27027027027027034,0.1,0.3475609559243756,0.0,1.0,1.0,0.38931382947071447,0.0,1.0,1.0
5203,0.8059999999999999,0.16216216216216217,0.1,0.44171129401582937,0.0,1.0,1.0,0.2894510925793413,1.0,0.0,1.0
14677,0.5220491440686126,0.2985234482407046,0.5,0.495400044215278,0.0,0.0,1.0,0.8956125857938487,0.0,0.0,1.0
1125,0.5239999999999999,0.5405405405405406,0.1,0.5964235518891357,0.0,1.0,1.0,0.5758034892332218,1.0,0.0,0.0
4147,0.7979999999999999,0.6486486486486487,0.6000000000000001,0.7275154226961235,0.3333333333333333,1.0,1.0,0.9771850211695217,1.0,0.0,1.0
14120,0.8985991128532183,0.19796997585546716,0.30875554466738575,0.41582898892311065,0.0,1.0,0.0,0.13156133566669342,1.0,0.0,0.0
3105,0.656,0.13513513513513514,0.4,0.0,0.3333333333333333,1.0,1.0,0.722126913120203,0.0,0.0,0.0
4739,0.5139999999999999,0.1891891891891892,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.9803457730213235,0.0,0.0,0.0
8276,0.45999999999999985,0.1891891891891892,0.9,0.5667169487021604,0.3333333333333333,0.0,1.0,0.6401462339653436,0.0,1.0,1.0
12715,0.5084901411497152,0.5537578291956464,0.38864532622753156,0.0,0.0,1.0,0.0,0.9731713299730855,0.0,0.0,1.0
1601,0.9679999999999999,0.4189189189189189,0.8,0.6401094962500512,0.3333333333333333,1.0,0.0,0.6463735286719882,0.0,0.0,0.0
4356,0.582,0.3243243243243243,0.7000000000000001,0.4999525504558445,0.3333333333333333,0.0,0.0,0.820663373352155,0.0,0.0,0.0
1891,0.46799999999999986,0.25675675675675674,0.1,0.0,0.3333333333333333,1.0,1.0,0.9018460262955111,0.0,0.0,0.0
11959,0.8069483820949885,0.31575865251723956,0.6474191047494283,0.5848859476574279,0.24569850791571382,1.0,0.0,0.6982702405735018,0.0,1.0,1.0
15572,0.6541132243826064,0.34500020076915283,0.36466567620551293,0.0,0.6666666666666667,1.0,0.0,0.5526323362414418,0.0,0.0,0.0
9606,0.348,0.35135135135135137,1.0,0.472578448086233,0.3333333333333333,0.0,0.0,0.4105673091780265,0.0,0.0,1.0
10016,0.4300123986393692,0.3693414445059251,0.05331266893438458,0.44593201652474046,0.0,0.0,1.0,0.24373690739831874,1.0,0.0,1.0
15739,0.6309212483360463,0.25594688313517,0.6746574197329898,0.7737414140209873,0.3333333333333333,0.0,0.0,0.8755787943967726,0.0,1.0,1.0
11714,0.1962336524338899,0.5428389492375358,0.882991775642235,0.5205940448267006,0.3333333333333333,1.0,0.0,0.3387460801851539,1.0,0.0,0.0
11244,0.23372910364698896,0.4800920354843832,0.15268106258443523,0.14187402327864243,0.15772979138521595,0.0,0.0,0.8478424584374965,0.0,1.0,0.0
11657,0.8245519264263325,0.41745433512666263,0.9,0.36093991840985273,0.0,1.0,0.0,0.5902205641182261,1.0,0.0,0.0
15503,0.7084424278689475,0.25905330491087786,0.22766851455316806,0.5169583199488988,0.2872191424113866,1.0,1.0,0.09558643258139292,0.0,0.0,0.0
390,0.7239999999999999,0.14864864864864863,0.7000000000000001,0.5866886830425853,0.0,1.0,1.0,0.42464465356441533,1.0,0.0,0.0
2046,0.33999999999999997,0.21621621621621623,0.8,0.47835700941366277,0.3333333333333333,1.0,1.0,0.0016591584496319397,1.0,0.0,1.0
3928,0.396,0.14864864864864863,0.5,0.3325771830307676,0.0,0.0,1.0,0.8851135783467321,0.0,0.0,1.0
14718,0.46060463871721524,0.28361930798704127,0.49634863731231493,0.46846902900574916,0.6666666666666667,0.0,0.0,0.029361970888161244,1.0,0.0,0.0
5040,0.9580000000000001,0.4324324324324324,0.7000000000000001,0.0,0.3333333333333333,0.0,1.0,0.8923216167143961,0.0,1.0,1.0
2278,0.246,0.2027027027027027,0.5,0.5015081222818396,0.0,0.0,1.0,0.7285053222582757,0.0,0.0,0.0
1918,0.836,0.13513513513513514,0.30000000000000004,0.4349098472610932,0.3333333333333333,0.0,1.0,0.25452345699014256,0.0,0.0,0.0
1005,0.34199999999999997,0.4594594594594595,0.5,0.46432123098266714,0.6666666666666667,0.0,0.0,0.26893328312853876,1.0,0.0,1.0
14055,0.5444157453100298,0.5143302721667804,0.1244963321638188,0.0,0.0,1.0,0.0,0.3096131265416434,0.0,0.0,1.0
7627,0.64,0.2972972972972973,0.30000000000000004,0.0,0.0,1.0,1.0,0.9132800682465174,0.0,1.0,0.0
11979,0.7386893946302829,0.16835239666978202,0.5,0.5897300054378465,0.0,0.0,1.0,0.6719471634753565,1.0,0.0,0.0
10135,0.4987747123590475,0.37837837837837845,0.6815571464923632,0.5781541320602133,0.0,0.0,0.0,0.23390580643939954,1.0,0.0,1.0
15532,0.6125361582967878,0.44260246939844383,0.8101033094193937,0.6060491149096507,0.7003443647313121,1.0,1.0,0.7021683924493703,0.0,0.0,0.0
3531,0.11599999999999999,0.6554054054054055,0.8,0.35023538840012697,0.0,0.0,0.0,0.9424547044242724,0.0,0.0,0.0
7330,0.1359999999999999,0.21621621621621623,0.8,0.6216622852728773,0.0,1.0,0.0,0.7710605362812147,0.0,0.0,1.0
12843,0.5843362543183441,0.4491674882583126,0.8587201956294955,0.708110130483665,0.0,1.0,0.0,0.8582290118500348,0.0,0.0,1.0
1997,0.644,0.21621621621621623,0.1,0.5665716705934271,0.3333333333333333,1.0,1.0,0.8437893818859701,0.0,0.0,0.0
15053,0.5395082729868319,0.38661907744166535,0.2804905865341617,0.3874418067579998,0.3008176442236028,0.0,1.0,0.670940489114922,0.0,0.0,1.0
9079,0.33199999999999996,0.12162162162162166,0.1,0.0,0.0,0.0,1.0,0.5615514781661648,0.0,1.0,0.0
7594,0.30399999999999994,0.2027027027027027,0.8,0.0,0.3333333333333333,1.0,1.0,0.617546125655,0.0,0.0,1.0
1750,0.5019999999999999,0.2027027027027027,0.7000000000000001,0.4560823081594603,0.3333333333333333,1.0,1.0,0.7650758147403077,1.0,0.0,0.0
8828,0.9480000000000001,0.27027027027027034,0.30000000000000004,0.0,0.3333333333333333,1.0,0.0,0.964035415382169,0.0,1.0,0.0
2891,0.5259999999999999,0.16216216216216217,0.5,0.5243717877645063,0.3333333333333333,1.0,0.0,0.8532184823650658,1.0,0.0,0.0
1038,0.346,0.16216216216216217,0.1,0.33153416990938434,0.0,1.0,1.0,0.6908919801841076,0.0,0.0,1.0
13995,0.5769678686976351,0.47377509964800957,0.28812852520945964,0.668270393043095,0.0,0.0,0.0,0.5263054726820683,0.0,1.0,0.0
4486,0.356,0.22972972972972977,0.30000000000000004,0.6245049533856556,0.0,1.0,0.0,0.9966411292278411,0.0,0.0,1.0
12988,0.31637556289616037,0.4388696593209622,0.5095270957950241,0.0,0.0,0.0,1.0,0.6961625546272401,0.0,1.0,1.0
1632,0.5339999999999999,0.16216216216216217,0.30000000000000004,0.5261330207814655,0.0,1.0,0.0,0.71471230502513,0.0,0.0,1.0
1951,0.5079999999999999,0.47297297297297297,0.8,0.5757467105468999,0.0,1.0,0.0,0.955028105184045,0.0,0.0,1.0
10359,0.5199137345318583,0.41342541108664943,0.6780441261236172,0.5292896095042273,0.0,0.0,1.0,0.8334682728142803,0.0,0.0,1.0
8867,0.21399999999999997,0.27027027027027034,0.7000000000000001,0.6556326913449202,0.0,1.0,1.0,0.8166564406900858,0.0,0.0,0.0
1117,0.7619999999999999,0.39189189189189194,0.1,0.4600042590997804,0.6666666666666667,0.0,0.0,0.9587070065191226,0.0,0.0,0.0
8775,0.914,0.25675675675675674,1.0,0.5185788779818931,0.3333333333333333,0.0,1.0,0.860514029089778,1.0,0.0,1.0
4159,0.8019999999999999,0.14864864864864863,0.30000000000000004,0.6361046829810463,0.0,1.0,0.0,0.19963321497202982,0.0,0.0,1.0
4324,0.2779999999999999,0.21621621621621623,0.5,0.0,0.0,0.0,0.0,0.2176658370874418,0.0,0.0,1.0
6622,0.41800000000000004,0.3378378378378379,0.1,0.0,0.0,0.0,1.0,0.4331549662992816,0.0,0.0,0.0
9279,0.7539999999999999,0.5945945945945947,0.5,0.0,0.3333333333333333,0.0,1.0,0.1932253530212135,0.0,0.0,1.0
258,0.686,0.16216216216216217,0.6000000000000001,0.5101364063791798,0.0,1.0,1.0,0.252252190084153,0.0,0.0,0.0
1998,0.5059999999999999,0.3378378378378379,0.5,0.5094655363857095,0.0,1.0,1.0,0.09736814865819685,0.0,0.0,1.0
2388,0.824,0.21621621621621623,0.4,0.3539905784057583,0.3333333333333333,1.0,0.0,0.34278613607599523,1.0,0.0,1.0
3550,0.594,0.445945945945946,0.4,0.5227491369105282,0.0,1.0,0.0,0.1493745152662079,1.0,0.0,1.0
5816,0.394,0.3378378378378379,0.1,0.3680791671231934,0.0,0.0,1.0,0.4012949736699855,0.0,0.0,1.0
1031,0.5619999999999999,0.05405405405405406,0.30000000000000004,0.0,0.3333333333333333,0.0,0.0,0.15386564416901813,0.0,0.0,0.0
10418,0.6519957847659436,0.25100514312086325,0.928719029547194,0.0,0.0,0.0,0.0,0.0884669518487876,0.0,0.0,0.0
11138,0.40816821756390637,0.48435535180861883,0.6000000000000001,0.43437676937704794,0.0,1.0,0.0,0.20290033627964407,1.0,0.0,0.0
5414,0.2899999999999999,0.2972972972972973,0.1,0.558783488547083,0.3333333333333333,1.0,0.0,0.7536160203299416,0.0,0.0,0.0
2478,0.848,0.3108108108108108,0.5,0.5048678130630648,0.0,1.0,0.0,0.5121213075848743,0.0,0.0,0.0
4003,0.7999999999999999,0.10810810810810811,0.1,0.6038713566930702,0.3333333333333333,1.0,1.0,0.09956020799986398,0.0,0.0,0.0
12009,0.7662693887341624,0.14029971343111558,0.8691089396951277,0.5184428087578475,0.0,1.0,1.0,0.8020215721229287,0.0,0.0,0.0
13500,0.4626108453031637,0.1658907719209035,0.30000000000000004,0.42504163226068103,0.0,1.0,1.0,0.933683978091017,1.0,0.0,0.0
3847,0.5219999999999999,0.25675675675675674,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.5539093983475422,0.0,0.0,0.0
6949,0.832,0.25675675675675674,0.2,0.39721358580290517,0.3333333333333333,0.0,1.0,0.7385165283284553,1.0,0.0,1.0
7904,0.19799999999999995,0.1891891891891892,0.0,0.6202492812918584,0.0,1.0,1.0,0.8334818475164377,0.0,1.0,1.0
2679,0.33999999999999997,0.22972972972972977,0.4,0.4610669216334011,0.0,1.0,1.0,0.45138870762157784,0.0,1.0,0.0
4771,0.45999999999999985,0.24324324324324326,0.30000000000000004,0.29882606918211296,0.0,1.0,1.0,0.06044622261425966,1.0,0.0,0.0
9024,0.58,0.39189189189189194,0.6000000000000001,0.3579120909210589,0.3333333333333333,0.0,1.0,0.06886752684881406,0.0,0.0,0.0
6202,0.68,0.4189189189189189,0.8,0.4648211152185336,0.0,0.0,1.0,0.25502290468739763,0.0,1.0,1.0
5127,0.9420000000000001,0.27027027027027034,0.8,0.0,0.3333333333333333,0.0,1.0,0.6312093804958373,0.0,1.0,0.0
15793,0.5493283709308191,0.21806120898438447,0.9,0.05024374030801466,0.0,0.0,0.0,0.751550756064752,0.0,0.0,0.0
5335,0.602,0.2837837837837838,0.8,0.0,0.0,1.0,0.0,0.6872705843408046,0.0,0.0,0.0
9370,0.42200000000000004,0.3378378378378379,0.4,0.0,0.8333333333333333,0.0,0.0,0.0925654900042954,0.0,0.0,1.0
5260,0.7079999999999999,0.22972972972972977,0.30000000000000004,0.6146163567845416,0.3333333333333333,1.0,1.0,0.20126877116764647,1.0,0.0,0.0
15571,0.4793898541517999,0.2718729827256744,0.005084548734999569,0.24341973443844145,0.0,0.0,1.0,0.3261846783515568,0.0,1.0,0.0
15128,0.8629830810663988,0.2347115594581017,0.14385574333500797,0.0,0.0,1.0,0.0,0.6781056858805966,0.0,0.0,0.0
9228,0.6980000000000001,0.2837837837837838,0.2,0.4373264858253804,0.0,1.0,1.0,0.9001400133712769,0.0,0.0,1.0
15184,0.550218882018611,0.2864890254926099,0.845556599369184,0.65841648115693,0.0,0.0,0.0,0.7098184105382146,0.0,1.0,0.0
3765,0.9819999999999999,0.12162162162162166,0.8,0.0,0.0,1.0,0.0,0.8596377954094615,0.0,0.0,1.0
9170,0.6880000000000001,0.16216216216216217,0.2,0.0,0.6666666666666667,0.0,1.0,0.07514632647417828,0.0,0.0,1.0
11165,0.42598786163071534,0.2310419858686192,0.19939308153576366,0.7302379325086253,0.0,1.0,1.0,0.3299886620282075,0.0,0.0,0.0
6017,0.2739999999999999,0.21621621621621623,0.2,0.38270319235989403,0.0,0.0,0.0,0.045371432971848806,0.0,0.0,0.0
7992,0.67,0.2972972972972973,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.5194846607851049,0.0,0.0,0.0
1381,0.9919999999999999,0.3108108108108108,0.5,0.0,0.6666666666666667,1.0,0.0,0.0171460874513516,0.0,0.0,0.0
5169,0.602,0.1756756756756757,0.7000000000000001,0.5500562399657966,0.3333333333333333,1.0,0.0,0.649567833728121,1.0,0.0,1.0
6055,0.258,0.0675675675675676,0.9,0.4925326852826979,0.0,0.0,1.0,0.47572893211301676,1.0,0.0,0.0
7037,0.43600000000000005,0.37837837837837845,0.8,0.601187996289649,0.0,0.0,0.0,0.3225569041843496,1.0,0.0,1.0
10693,0.6176617591361562,0.18346078752467387,0.2835400492335468,0.3792883991099658,0.6666666666666667,0.0,0.0,0.7501941883939723,0.0,0.0,0.0
537,0.672,0.21621621621621623,0.9,0.0,0.3333333333333333,1.0,0.0,0.6378520148674198,0.0,1.0,1.0
4631,0.618,0.16216216216216217,0.8,0.6144307834308346,0.0,1.0,0.0,0.2021669069396127,1.0,0.0,0.0
649,0.604,0.27027027027027034,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.7285127729698185,0.0,0.0,1.0
12494,0.6902720836833715,0.445945945945946,0.9,0.47826180501266097,0.23945158304770803,0.0,1.0,0.06967521475040427,1.0,0.0,0.0
1471,0.912,0.40540540540540543,0.4,0.6564485205925642,0.0,1.0,1.0,0.1071497828042578,0.0,0.0,1.0
15731,0.34334661674894396,0.4003445669158502,0.6374502048227089,0.597589586782531,0.0,0.0,0.0,0.41924697697501606,1.0,0.0,1.0
14786,0.5472019067437213,0.35164019973740956,0.7133015542713116,0.06668605136905999,0.6666666666666667,1.0,1.0,0.601027558133138,0.0,0.0,0.0
8165,0.5119999999999999,0.25675675675675674,0.8,0.6166351445720452,0.3333333333333333,1.0,0.0,0.44548054339189386,0.0,1.0,1.0
5603,0.4959999999999999,0.2837837837837838,0.1,0.0,0.3333333333333333,1.0,0.0,0.7956696864550564,0.0,1.0,1.0
2843,0.632,0.27027027027027034,0.6000000000000001,0.3978223987277066,0.3333333333333333,1.0,1.0,0.7918075676227079,1.0,0.0,1.0
14910,0.5438738574630307,0.31975539354049154,0.2,0.4741109629303237,0.19484173983363545,1.0,1.0,0.3924238499265307,1.0,0.0,1.0
4174,0.43600000000000005,0.445945945945946,0.4,0.0,0.6666666666666667,1.0,1.0,0.33290669258914224,0.0,0.0,1.0
4729,0.666,0.3243243243243243,0.4,0.591012629868964,0.0,1.0,1.0,0.2234265872390813,0.0,0.0,0.0
14462,0.48580193381153053,0.6554054054054055,0.5052998053280313,0.2950049491824836,0.3156673155732289,1.0,0.0,0.5263142032346109,1.0,0.0,0.0
814,0.7000000000000001,0.10810810810810811,0.2,0.0,0.3333333333333333,0.0,0.0,0.25022309630569717,0.0,0.0,0.0
7240,0.4999999999999999,0.1891891891891892,0.7000000000000001,0.3940960650597221,0.0,1.0,0.0,0.6648716452421205,0.0,0.0,0.0
3638,0.41000000000000003,0.12162162162162166,0.5,0.0,0.3333333333333333,0.0,0.0,0.48198067915485926,0.0,1.0,1.0
3481,0.7579999999999999,0.21621621621621623,0.9,0.2124366909289744,0.3333333333333333,1.0,1.0,0.21424241015016932,0.0,1.0,0.0
14027,0.9999999999999999,0.3245566368708253,0.12982808871558926,0.4370791897134494,0.0,0.0,0.0,0.042885002495082196,1.0,0.0,0.0
9358,0.9739999999999999,0.14864864864864863,0.9,0.0,0.3333333333333333,1.0,1.0,0.209293387518508,0.0,0.0,0.0
9069,0.5379999999999999,0.1891891891891892,0.4,0.6991130542285118,0.3333333333333333,1.0,1.0,0.8639867607356502,0.0,1.0,0.0
1070,0.672,0.39189189189189194,0.5,0.6812962984293743,0.0,1.0,0.0,0.865923745717716,1.0,0.0,0.0
2686,0.36,0.3243243243243243,0.0,0.3983627376358266,0.0,0.0,1.0,0.48668167810025853,1.0,0.0,0.0
7654,0.5279999999999999,0.27027027027027034,0.4,0.289336598776021,0.0,1.0,1.0,0.3801908082221852,0.0,0.0,0.0
5008,0.368,0.24324324324324326,0.4,0.4784331359397755,0.0,1.0,0.0,0.18133911788575807,0.0,0.0,1.0
3818,0.7499999999999999,0.35135135135135137,1.0,0.0,0.0,0.0,1.0,0.4688749275555815,0.0,0.0,0.0
6492,0.8059999999999999,0.22972972972972977,0.5,0.32863526382365055,0.3333333333333333,0.0,0.0,0.0912245619456658,1.0,0.0,0.0
